city,rooms,square,price,link,township,title
Beograd,3,80.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/namesten-stan-sa-dva-garazna-mesta-cvijiceva-80m2/NkNusVbErwLY/,Cvijićeva,"Namešten stan sa dva garažna mesta,Cvijićeva,80m2"
Beograd,4,90.0,1500,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdajemo-stan-sa-dva-garazna-mesta-vracar-90m2/NkRDzwoV0Kb/,Vračar (Centar),"Izdajemo stan sa dva garažna mesta, Vračar, 90m2"
Beograd,3,136.0,2200,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdajemo-luksuzan-trosoban-stan-krunski-venac-136m2/Nk9WqQHqfJ_/,Vračar (Centar),"Izdajemo luksuzan trosoban stan, Krunski venac, 136m2"
Beograd,4,121.0,1850,https://www.nekretnine.rs/stambeni-objekti/stanovi/troiposoban-stan-beograd-na-vodi/Nk_P7iwTCGT/,Beograd na vodi,Troiposoban stan - Beograd na vodi
Beograd,5,213.0,3000,https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-hram-svetog-save-hadzi-melentijeva-50-213m2-3000-eur/NkQxiKKkO0p/,Vračar (Centar),"Vračar, Hram Svetog Save, Hadži Melentijeva, 5.0, 213m2, 3000 EUR"
Beograd,3,82.0,1200,https://www.nekretnine.rs/stambeni-objekti/stanovi/savski-venac-beograd-na-vodi-hercegovacka-30-82m2-1200-eur/NkmG0BYc0Lp/,Beograd na vodi,"Savski venac, Beograd na vodi, Hercegovačka, 3.0, 82m2, 1200 EUR"
Beograd,4,164.0,2500,https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-autokomanda-jove-ilica-40-164m2-2500-eur/NkzbR0CV-Ip/,Autokomanda,"Voždovac, Autokomanda, Jove Ilića, 4.0, 164m2, 2500 EUR"
Beograd,2,56.0,1200,https://www.nekretnine.rs/stambeni-objekti/stanovi/west-tower-izdavanje-nov-dvosoban-sa-garaznim-mestom-id7760/NkFhKGwJaxT/,Novi Beograd Blok 65,"West Tower, izdavanje, nov, dvosoban sa garažnim mestom ID#7760"
Beograd,5,200.0,2500,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-na-dedinju--50--garaza-pink/Nkr2ox6JE2s/,Dedinje (RTV Pink),Izdavanje luksuznih stanova na Dedinju / 5.0 / garaza - PINK
Beograd,5,279.0,2700,https://www.nekretnine.rs/stambeni-objekti/stanovi/ocaravajuci-dom-sa-prelepom-panoramom-ceo-grad-na-dlanu-dedinje/NkhWv-Zh_iM/,Dedinje (RTV Pink),Ocaravajuci dom sa prelepom panoramom/ ceo grad na dlanu/ Dedinje
Beograd,4,150.0,2500,https://www.nekretnine.rs/stambeni-objekti/stanovi/exclusive-apartments-in-dedinje--40/NkOg3uU-LiX/,Dedinje (RTV Pink),Exclusive apartments in Dedinje / 4.0
Beograd,5,240.0,3000,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivni-stanovi-na-dedinju--50--bazen-dvoriste/Nkxdj2y72-m/,Dedinje (RTV Pink),Ekskluzivni stanovi na Dedinju / 5.0 / bazen/ dvoriste
Beograd,5,237.0,2500,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzan-triplex--50--dvoriste--garazaparking/NkuZG2wvld5/,Dedinje (Beli dvor),Luksuzan triplex / 5.0 / dvoriste / garaza+parking
Beograd,5,230.0,3500,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivan-triplex--4-spavace--veliko-sopstveno-dvosite-sa-bazenom/NknZXJpDq6a/,Dedinje (RTV Pink),Ekskluzivan triplex / 4 spavace / veliko sopstveno  dvosite sa bazenom
Beograd,4,143.0,2500,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-na-vracaru--40--2-garazna-hram/NkncQUHUseK/,Vračar (Hram),Izdavanje luksuznih stanova na Vracaru / 4.0 / 2 garazna - HRAM
Beograd,4,143.0,1300,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzni-stanovi-na-dedinju--40--40m2-terasa/Nku4xWMJVm5/,Dedinje (Beli dvor),Luksuzni stanovi na Dedinju / 4.0 / 40m2 terasa
Beograd,3,83.0,1600,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-u-beogradu-na-vodi--30--garaza/NksIUrML15d/,Beograd na vodi,Izdavanje luksuznih stanova u Beogradu na vodi / 3.0 / garaza
Beograd,3,93.0,2500,https://www.nekretnine.rs/stambeni-objekti/stanovi/savski-venac-kneza-milosa-kneza-milosa-30-93m2-2500-eur/NkK0ldbII08/,Kneza Miloša ( centar ),"Savski venac, Kneza Miloša, Kneza Miloša, 3.0, 93m2, 2500 EUR"
Beograd,4,103.0,1500,https://www.nekretnine.rs/stambeni-objekti/stanovi/savski-venac-dedinje-miloja-daka-40-103m2-1500-eur/NkRpQk8oQVX/,Dedinje (Beli dvor),"Savski venac, Dedinje, Miloja Đaka, 4.0, 103m2, 1500 EUR"
Beograd,4,120.0,1300,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdajemo-odlican-renoviran-40-stan-na-senjaku--zanke-stokic/Nkjjb6TVlwK/,Senjak,"Izdajemo odlican, renoviran  4.0 stan na Senjaku / ZANKE STOKIC"
Beograd,4,250.0,2500,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-na-vracaru--40--2-garazna--dvoriste/NkZEnBMTySy/,Vračar (Hram),Izdavanje luksuznih stanova na Vracaru / 4.0 / 2 GARAZNA / DVORISTE
Beograd,3,100.0,1300,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzni-stanovi-na-vracaru-30--garaza-hram/NkHUSwJq86e/,Vračar (Hram),Luksuzni stanovi na Vracaru/ 3.0 / garaza - HRAM
Beograd,3,91.0,1500,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova--30-garaza--predivne-terase-hram/Nk81twNL47K/,Vračar (Hram),Izdavanje luksuznih stanova / 3.0 /garaza / PREDIVNE TERASE- HRAM
Beograd,5,235.0,2900,https://www.nekretnine.rs/stambeni-objekti/stanovi/savski-venac-ekonomski-fakultet-gavrila-principa-70-235m2-2900-eur/Nkcq321zf86/,Savski venac,"Savski venac, Ekonomski fakultet, Gavrila Principa, 7.0, 235m2, 2900 EUR"
Beograd,2,50.0,750,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-novi-beograd--20--garaza-west-65/NksXiVtOft8/,Novi Beograd Blok 65,Izdavanje luksuznih stanova - Novi Beograd / 2.0 / garaza - WEST 65
Beograd,2,55.0,700,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luskuznih-stanova-novi-beograd--20--garaza-a-blok/NkEloN1x5h7/,Novi Beograd Blok 67a,Izdavanje luskuznih stanova - Novi Beograd / 2.0 / garaza - A BLOK
Beograd,3,103.0,1300,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-30--centar/NkIDk0OUSFC/,Gornji Dorćol,Lux 3.0 / CENTAR
Beograd,3,80.0,1200,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-u-k-distriktu--30--garaza/NkpxK2nnNs1/,Donji Dorćol,Izdavanje luksuznih stanova u K-DISTRIKTU / 3.0 / garaza
Beograd,2,70.0,900,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-u-beogradu-na-vodi--20--garaza--bazen-terraces/Nk-zz0oAxWE/,Beograd na vodi,Izdavanje luksuznih stanova u Beogradu na vodi  / 2.0 / garaza / bazen - TERRACES
Beograd,3,83.0,1800,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-u-bw--30--garaza--pogled-na-reku/Nke0DurOl5c/,Beograd na vodi,Izdavanje luksuznih stanova u BW / 3.0 / garaza / pogled na reku
Beograd,3,86.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzni-stanovi-na-dorcolu--30--novogradnja--parking/NkJx82poxGu/,Gornji Dorćol,Luksuzni stanovi na Dorcolu / 3.0 / novogradnja / parking
Beograd,4,100.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/namesten-stan-u-rade-koncara--terasa-80m2/NkzaxgEjtYw/,Lekino brdo,Namešten stan u Rade Končara + terasa 80m2
Beograd,3,90.0,1200,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-beograd-blok-65-tosin-bunar-30-90m2-1200-eur/NkawO4zBFqJ/,Novi Beograd Blok 65,"Novi Beograd, Blok 65, Tošin bunar, 3.0, 90m2, 1200 EUR"
Beograd,4,123.0,2200,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-tower-west-65--40--garazno-mesto/NkFanNlskWT/,Novi Beograd Blok 65,Izdavanje luksuznih stanova -  Tower - West 65  / 4.0 /  garazno mesto
Beograd,3,81.0,1700,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-west-65--30--garaza/Nkgd2UoOA5e/,Novi Beograd Blok 65,Izdavanje luksuznih stanova - WEST 65 / 3.0 / garaza
Beograd,3,100.0,1300,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzni-stanovi-na-vracaru-30--garaza-hram/Nk6RgW0qzft/,Vračar (Hram),Luksuzni stanovi na Vracaru/ 3.0 / garaza - HRAM
Beograd,4,170.0,3500,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-ekskluzivnih-stanova--40--najlepsi-pogled-na-hram/NkeIbKv17wt/,Vračar (Hram),Izdavanje ekskluzivnih stanova / 4.0 / najlepsi pogled na Hram
Beograd,4,179.0,3000,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivni-stanovi-na-vracaru--40--2-garazna-hram/NkSiD5ZnphJ/,Vračar (Hram),Ekskluzivni stanovi na Vracaru / 4.0 / 2 garazna - HRAM
Beograd,4,160.0,3000,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivan-40--2-garazna-mesta-hram/NkZ4OFs-2B0/,Vračar (Hram),EKSKLUZIVAN 4.0 / 2 GARAZNA MESTA- HRAM
Beograd,4,140.0,3500,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-beograd-blok-67a-a-blok-jurija-gagarina-40-140m2-3500-eur/568861/,Novi Beograd Blok 67a,"Novi Beograd, Blok 67a, A blok, Jurija Gagarina, 4.0, 140m2, 3500 EUR"
Beograd,4,140.0,3000,https://www.nekretnine.rs/stambeni-objekti/stanovi/savski-venac-beograd-na-vodi-hercegovacka-40-140m2-3000-eur/Nkik26LPy74/,Beograd na vodi,"Savski venac, Beograd na vodi, Hercegovačka, 4.0, 140m2, 3000 EUR"
Beograd,3,209.0,2200,https://www.nekretnine.rs/stambeni-objekti/stanovi/glamurozan-savremen-jedinstven--vracar/NkRRFiI67O-/,Vračar (Centar),"Glamurozan, savremen, jedinstven / Vracar"
Beograd,3,105.0,1800,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivan-stan-u-srcu-vracara--30m2-terasa/NkS5uR2Iqf-/,Vračar (Hram),Ekskluzivan stan u srcu Vracara / 30m2 terasa
Beograd,3,80.0,1200,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-na-vracaru--30--garaza/NkCJctH-0sg/,Vračar (Hram),Izdavanje luksuznih stanova na Vracaru / 3.0 / garaza
Beograd,3,93.0,2500,https://www.nekretnine.rs/stambeni-objekti/stanovi/luxury-brand-new-apartment-citycenter/NkLSFvJ-HgN/,Kneza Miloša ( centar ),"Luxury Brand New Apartment, Citycenter"
Beograd,4,125.0,2000,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova--40-2-garazna-hram/NkPKV9aIZOs/,Vračar (Hram),Izdavanje luksuznih stanova / 4.0 /2 garazna - HRAM
Beograd,2,54.0,650,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux--nov--neuseljavan--garaza-green-residence/NkUwNZtDf_e/,Hala Pionir,Lux / nov / neuseljavan / garaza - GREEN RESIDENCE
Beograd,2,72.0,1200,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova--20--garaza-west-65/NkR9-m7A2U5/,Novi Beograd Blok 65,Izdavanje luksuznih stanova / 2.0 / garaza- WEST 65
Beograd,3,80.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzni-stanovi-na-vracaru--30--garaza-hram/Nkiqcd9euHu/,Vračar (Hram),Luksuzni stanovi na Vracaru / 3.0 / garaza - HRAM
Beograd,3,144.0,2600,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivan-30--najlepsi-pogled-na-hram/NkubEanxmh5/,Vračar (Hram),EKSKLUZIVAN 3.0 / NAJLEPSI POGLED NA HRAM
Beograd,2,60.0,750,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-k-distrikt--20--garaza/NkTY_paHDzg/,Donji Dorćol,Izdavanje luksuznih stanova - K- Distrikt / 2.0 / garaza
Beograd,3,77.0,800,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-stan-u-stjepana-ljubise/NkXHFr-ZHPT/,Vukov spomenik,Lux stan u Stjepana Ljubise
Beograd,3,75.0,650,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-30--parking-gandijeva/NkbG9YE1YGQ/,Novi Beograd Blok 64,Lux 3.0 / parking - GANDIJEVA
Beograd,3,65.0,1200,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova--30-novogradnja--garaza-exing-home/NkpaJ8oT8mJ/,Novi Beograd Blok 65,Izdavanje luksuznih stanova / 3.0 novogradnja / garaza - EXING HOME
Beograd,2,57.0,700,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-20--garaza-nevesinjska/Nkj1oyCPmWN/,Vračar (Hram),Lux 2.0 /  garaza - NEVESINJSKA
Beograd,4,321.0,700,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdaje-se-penthaus-na-vozdovcu/NkSPkTKCFHl/,Voždovac,Izdaje se penthaus na Voždovcu
Beograd,5,155.0,1800,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-na-vracaru--50--2-garazna/NkaHz2DSaqy/,Vračar (Hram),Izdavanje luksuznih stanova na Vracaru / 5.0 / 2 garazna
Beograd,3,80.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-za-izdavanje-30-u-cvijicevoj-ulici/NkcRg6V3oLc/,Cvijićeva,Stan za izdavanje 3.0 u Cvijićevoj ulici
Beograd,2,43.0,300,https://www.nekretnine.rs/stambeni-objekti/stanovi/beograd-namesten-dvosoban-stan/NkMRE83P-Ng/,Voždovac,"Beograd, namešten dvosoban stan"
Beograd,5,181.0,1580,https://www.nekretnine.rs/stambeni-objekti/stanovi/top-lokacija-181m2-idealan-za-sve-namene-slobodan/NkAKQ0zhGGT/,Strahinjića Bana,"Top lokacija, 181m2, idealan za sve namene,slobodan"
Beograd,5,155.0,2300,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-5-0--garaza-pink/NkglEHq_iRG/,Dedinje (RTV Pink),Lux 5 .0 / garaza - PINK
Beograd,3,100.0,2000,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivni-stanovi-na-vracaru--30--garaza-cena-sa-svim-troskovima/Nk5UhDFBg1-/,Vračar (Hram),Ekskluzivni stanovi na Vracaru / 3.0 / garaza -Cena sa svim troskovima
Beograd,4,101.0,1500,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-40--bazen--igraliste-sauna-sa-svim-trosk/Nk_od3ezig7/,Vračar (Hram),Lux 4.0 / Bazen / igraliste/ sauna- sa svim trosk
Beograd,4,140.0,1500,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova--40--2-garazna-retko-u-ponudi/NkOR_8PleeS/,Dedinje (Beli dvor),Izdavanje luksuznih stanova / 4.0 / 2 garazna - RETKO U PONUDI
Beograd,3,100.0,2000,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-30--garaza-kalenic/NkEvp_4h_Vl/,Vračar (Centar),Izdavanje luksuznih stanova - 3.0 / garaza - KALENIC
Beograd,4,240.0,2700,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivni-stanovi-na-dedinju--40--garaza/NkW3cZXWF6M/,Dedinje (Beli dvor),Ekskluzivni stanovi na Dedinju / 4.0 / garaza
Beograd,4,90.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-40--garaza/Nk1RrQlxcZU/,Vračar (Hram),Lux 4.0 / garaza
Beograd,4,170.0,3400,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivan-40--neuseljavan-cena-sa-svim-troskovima--hram/NkJI_IyU36R/,Kalenić pijaca,EKSKLUZIVAN 4.0 / NEUSELJAVAN/ Cena sa svim troskovima / Hram
Beograd,4,105.0,2500,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-stan-bazen-sauna-teretana-igraonica-garaza/NkSWs2Pl5hY/,Kalenić pijaca,"Lux stan, bazen, sauna, teretana, igraonica, garaža"
Beograd,2,50.0,550,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-20--novogradnja--milice-milojkovic/Nk0XRO0r40C/,Voždovac,Lux 2.0 / novogradnja / Milice Milojković
Beograd,5,200.0,4000,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivan-50--neuseljavan-cena-sa-svim-troskovima--hram/NkyU4SenvF-/,Vračar (Hram),EKSKLUZIVAN 5.0 / NEUSELJAVAN/ Cena sa svim troskovima / Hram
Beograd,5,288.0,4000,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivni-stanovi-na-dedinju--50-pink/NkEXJm1ZTuw/,Dedinje (RTV Pink),Ekskluzivni stanovi na Dedinju  / 5.0 - PINK
Beograd,4,178.0,3500,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivni-stanovi-na-vracaru--40--2-garazna--penthous-hram/Nk_b8jvGDWc/,Vračar (Centar),Ekskluzivni stanovi na Vracaru / 4.0 / 2 garazna /  PENTHOUS - HRAM
Beograd,4,260.0,3500,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivni-stanovi-na-dedinju/NkVJp3v1JT7/,Dedinje (RTV Pink),Ekskluzivni stanovi na Dedinju
Beograd,2,71.0,500,https://www.nekretnine.rs/stambeni-objekti/stanovi/komforan-stan-sa-divnom-terasom/NkZTjtus2Q1/,Novi Beograd Blok 45 (TC Enjub),Komforan stan sa divnom terasom
Beograd,2,60.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-stan-beograd-na-vodi-id1111/NkcoIhaEEkg/,Beograd na vodi,Lux stan Beograd na vodi ID#1111
Beograd,2,65.0,1200,https://www.nekretnine.rs/stambeni-objekti/stanovi/beograd-na-vodi-prelep-lux-stan-id1097/Nk4ZisA2S2A5/,Beograd na vodi,Beograd na vodi - Prelep lux stan ID#1097
Beograd,2,55.0,1100,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-20-arcadia-beograd-na-vodi-id1121/NkfqoQtk2yv/,Beograd na vodi,Lux 2.0 Arcadia Beograd na vodi ID#1121
Beograd,2,50.0,400,https://www.nekretnine.rs/stambeni-objekti/stanovi/namesten-dvosoban-stan-deram-id1129/Nklh28PTO_l/,Đeram pijaca,"Namešten dvosoban stan, Đeram ID#1129"
Beograd,3,46.0,400,https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-poslovni-prostor-46m2-id-328-1/NkQjqfcEC2P/,Stari Grad,"Centar, poslovni prostor, 46m2 ID 328-1"
Novi Sad,1,31.0,250,https://www.nekretnine.rs/stambeni-objekti/stanovi/centar/NkFuzb1tmHl/,Centar,Centar
Novi Sad,1,40.0,250,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-sad-telep/Nkq1GTvUHVD/,Telep,"Novi Sad,Telep"
Novi Sad,4,130.0,700,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-sad-novo-naselje/Nkh2saYApGM/,Novo Naselje,"Novi Sad,Novo Naselje"
Beograd,5,109.0,1500,https://www.nekretnine.rs/stambeni-objekti/stanovi/45-stan-kod-hrama-svetog-save-id1257/NkgHKYatodP/,Vračar (Hram),4.5 stan kod Hrama Svetog Save ID#1257
Beograd,2,35.0,350,https://www.nekretnine.rs/stambeni-objekti/stanovi/10-stan-na-lekinom-brdu-sundeciceva-id1271/NkwIerrkWEi/,Lekino brdo,"1.0 stan na Lekinom brdu, Sundečićeva ID#1271"
Beograd,2,43.0,400,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-beograd-blok-70-potkrovlje-renoviran-id3056/NkQjfggVjsm/,Novi Beograd Blok 70 (Kineski TC),"Novi Beograd - Blok 70,potkrovlje,renoviran ID#3056"
Beograd,1,32.0,250,https://www.nekretnine.rs/stambeni-objekti/stanovi/crveni-krst-jovana-rajica-jednosoban-ta-id14043/NknaqFMIgWA/,Crveni krst,"Crveni krst,Jovana Rajića,jednosoban,TA ID#14043"
Beograd,1,30.0,230,https://www.nekretnine.rs/stambeni-objekti/stanovi/profesorska-kolonija-kopernikova-id9849/Nk40YTxafpv/,Centar (uži),"Profesorska kolonija,Kopernikova ID#9849"
Beograd,3,93.0,700,https://www.nekretnine.rs/stambeni-objekti/stanovi/dorcol-93m2-30-terasa-id3720-1/Nk1UzoPJ3hC/,Stari Grad,"Dorćol, 93m2, 3.0, terasa ID3720-1"
Beograd,3,72.0,600,https://www.nekretnine.rs/stambeni-objekti/stanovi/tasmajdan-renoviran-useljiv-30-stan/NkHq4RIbVoU/,Palilulska pijaca,"Tašmajdan, renoviran useljiv 3.0 stan"
Beograd,5,130.0,1200,https://www.nekretnine.rs/stambeni-objekti/stanovi/dedinje-kod-marakane-useljiv-50-stan-sa-garazom-aleksandra-stambolijskog/NkbdiV56as_/,Dedinje (Beli dvor),"Dedinje, kod Marakane, useljiv 5.0 stan sa garažom, Aleksandra Stambolijskog"
Beograd,3,82.0,850,https://www.nekretnine.rs/stambeni-objekti/stanovi/hilandarska-30-82m2-luks-salonac-id1218/NkaQU9ze6Rb/,Centar (uži),"Hilandarska, 3.0, 82m2, luks salonac ID#1218"
Beograd,3,90.0,850,https://www.nekretnine.rs/stambeni-objekti/stanovi/gospodar-jevremova-90-m2-id1298/Nk__PJWyzzB/,Gornji Dorćol,"Gospodar Jevremova, 90 m² ID#1298"
Beograd,3,68.0,380,https://www.nekretnine.rs/stambeni-objekti/stanovi/lep-stan-na-vracaru-id1301/NktGzM-CP7T/,Kalenić pijaca,Lep stan na Vračaru ID#1301
Beograd,1,30.0,350,https://www.nekretnine.rs/stambeni-objekti/stanovi/terazije-trg-nikole-pasica-10-stan-moze-za-pp-trg-nikole-pasica/146656/,Terazije ( centar ),"Terazije, Trg Nikole Pašića, 1.0 stan, može za PP, Trg Nikole Pašića"
Beograd,3,148.0,1900,https://www.nekretnine.rs/stambeni-objekti/stanovi/dedinje-beli-dvor-luksuzan-30-sa-2-garazna-mesta-velisava-vulovica/Nkrk9kq8R5K/,Dedinje (Beli dvor),"Dedinje, Beli dvor,luksuzan 3.0 sa 2 garažna mesta, Velisava Vulovića"
Beograd,3,115.0,1100,https://www.nekretnine.rs/stambeni-objekti/stanovi/moderan-trosoban-stan-duplex-u-mirnom-delu-vracara-id1308/NkMl0vzP3vR/,Vračar (Centar),Moderan trosoban stan duplex u mirnom delu Vracara ID#1308
Beograd,3,80.0,550,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-u-srcu-vracara-id1315/NkIaoPk3ciW/,Vračar (Centar),Stan u srcu vracara ID#1315
Beograd,3,67.0,800,https://www.nekretnine.rs/stambeni-objekti/stanovi/lep-nov-stan-beograd-na-vodi-id1329/Nkd5w0HWTgt/,Beograd na vodi,"Lep nov stan ,Beograd na vodi ID#1329"
Kragujevac,2,45.0,170,https://www.nekretnine.rs/stambeni-objekti/stanovi/iznajmljujem-stan-jednoiposoban-kragujevac-centar/Nk9tuihDmbU/,Centar,"iznajmljujem, stan jednoiposoban, Kragujevac Centar"
Beograd,4,103.0,3500,https://www.nekretnine.rs/stambeni-objekti/stanovi/dedinje-id2790/NkWYrWvW0Mp/,Dedinje (Beli dvor),Dedinje ID#2790
Beograd,5,170.0,2000,https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-kosovska-id2456/NkbXLZXz5g-/,Centar (uži),Centar - Kosovska ID#2456
Beograd,5,122.0,1100,https://www.nekretnine.rs/stambeni-objekti/stanovi/djeram-id2948/Nk8X58U3BRY/,Đeram pijaca,Djeram ID#2948
Beograd,4,100.0,990,https://www.nekretnine.rs/stambeni-objekti/stanovi/kod-palmoticeve-id3090/NkYj5RZfYnV/,Stari Grad,kod Palmotićeve ID#3090
Beograd,4,100.0,990,https://www.nekretnine.rs/stambeni-objekti/stanovi/kod-skupstine-id3091/Nk5xa8TFVPK/,Centar (uži),kod Skupštine ID#3091
Beograd,4,100.0,990,https://www.nekretnine.rs/stambeni-objekti/stanovi/dorcol-id3104/NkU4I2jhU2n/,Stari Grad,Dorćol ID#3104
Beograd,4,100.0,990,https://www.nekretnine.rs/stambeni-objekti/stanovi/kod-botanicke-baste-id3103/NkQBAXPqc52/,Botanička bašta,kod Botaničke bašte ID#3103
Beograd,3,137.0,1200,https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-137m2-prazan-lux-novogradnja-id-850-1/Nk0I-UhpA2u/,Vračar (Hram),"Vračar, 137m2 prazan, lux, novogradnja ID 850-1"
Beograd,4,110.0,1500,https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-110m2-tri-spavace-sobe-i-dnevni-boravak-id-7372-1/Nka8TReihwo/,Stari Grad,"Centar, 110m2 , tri spavaće sobe i dnevni boravak ID 7372-1"
Beograd,5,140.0,1200,https://www.nekretnine.rs/stambeni-objekti/stanovi/kod-narodnog-pozorista-140m2-6-kancelarija-id-1639-1/NkwCsk8bPzl/,Stari Grad,"Kod Narodnog pozorišta, 140m2, 6 kancelarija ID 1639-1"
Beograd,4,76.0,800,https://www.nekretnine.rs/stambeni-objekti/stanovi/stari-grad-79m2-40-namesten-ili-prazan-id-8329-1/NklTLuuUm0X/,Stari Grad,"Stari Grad, 79m2, 4.0, namešten ili prazan ID 8329-1"
Beograd,3,100.0,750,https://www.nekretnine.rs/stambeni-objekti/stanovi/crkva-svetog-marka-100m2-30-id-5619-1/Nku0XoRT8G0/,Vračar (Centar),"Crkva Svetog Marka, 100m2, 3.0, id 5619-1"
Beograd,3,90.0,800,https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-novogradnja-30-90m2-id-2713-1/NkK3luBIMt2/,Stari Grad,"Centar, novogradnja, 3.0,90m2 ID 2713-1"
Beograd,3,65.0,700,https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-trosoban-stan-namesten-mogu-kucni-ljubimci-id-10345-1/NkJAjqmAusW/,Vračar (Centar),"Vračar, trosoban stan , namešten, mogu kućni ljubimci ID 10345-1"
Beograd,1,38.0,250,https://www.nekretnine.rs/stambeni-objekti/stanovi/zemun-novi-grad-jednosoban-ta-id14041/NkoSw8Pa0VA/,Zemun (Novi Grad),"Zemun - Novi grad,jednosoban,TA ID#14041"
Beograd,1,30.0,230,https://www.nekretnine.rs/stambeni-objekti/stanovi/cvijiceva-10-namesten-male-rezije-id1237/NkTvmS8yao2/,Cvijićeva,"Cvijićeva, 1.0 namešten,male režije ID#1237"
